,ID,Brand,Harga,Model,Varian,Tahun,Transmisi,Tipe bahan bakar,Jarak tempuh,Warna,Tipe body,Kapasitas mesin,Sistem Penggerak,Tipe Penjual,Nama Bursa Mobil,URL,Fitur tambahan,Kadaluwarsa Pajak
6969,535261672,Suzuki,102000000.0,Swift,ST,2009,Manual,Bensin,85.000-90.000,Silver,,,,,,https://www.olx.co.id/iklan/swift-st-manual-2009-tgn-ke-1-IDAdU0M.html?ad_type=OR#72ae8bfe84,,
6970,535261514,Suzuki,200000000.0,Ertiga,,2019,Manual,Bensin,0-5.000,Hitam,,,,,,https://www.olx.co.id/iklan/mobil-baru-suzuki-all-new-ertiga-2019-promo-termurah-gampong-IDAdTYe.html?ad_type=OR#72ae8bfe84;promoted,,
6971,535260357,Suzuki,125500000.0,Ertiga,GX,2016,Manual,Bensin,15.000-20.000,Marun,SUV,≤1.000 - 1.500 cc,4X2,Individu,,https://www.olx.co.id/iklan/ertiga-gx-2012-very-good-condition-IDAdTFz.html?ad_type=OR#72ae8bfe84,"Airbag, Electric Window, Jok kulit, Sensor Parkir","29, Dec 2019"
6972,535260219,Suzuki,65000000.0,APV,GL,2005,Manual,Bensin,160.000-165.000,Coklat,Minibus,≤1.000 - 1.500 cc,4X2,Individu,,https://www.olx.co.id/iklan/suzuki-apv-type-dlx-lengkap-istmw-d-kodya-IDAdTDl.html?ad_type=OR#72ae8bfe84,,"11, Mar 2020"
6973,535260089,Suzuki,87500000.0,Carry Pick-up,,2015,Manual,Bensin,55.000-60.000,Hitam,Pick-up,≤1.000 - 1.500 cc,Rear Wheel Drive (RWD),Individu,,https://www.olx.co.id/iklan/dijual-mega-carry-2015-kondisi-super-km-rendah-pajak-hidup-kir-hidup-IDAdTBf.html?ad_type=OR#72ae8bfe84,,
6974,535259605,Lexus,865000000.0,NX,200T F-Sport,2016,Automatic,Bensin,20.000-25.000,Hitam,SUV,>1.500 - 2.000 cc,Front Wheel Drive (FWD),,,https://www.olx.co.id/iklan/lexus-nx200t-f-sport-2-0l-IDAdTtr.html?ad_type=OR#72ae8bfe84;promoted,"Sensor Parkir, Jok kulit, GPS, Sunroof, Kamera Depan, Kamera Belakang, Bluetooth Audio, Airbag, Electric Window",
6975,535259273,Suzuki,69000000.0,Escudo,JLX,2000,Manual,Bensin,30.000-35.000,Silver,Jeep,≤1.000 - 1.500 cc,4X2,Individu,,https://www.olx.co.id/iklan/suzuki-escudo-nomade-tahun-2000-IDAdTo5.html?ad_type=OR#72ae8bfe84,Jok kulit,"23, Mar 2020"
6976,535258769,Suzuki,115000000.0,APV,Mega Carry,2018,Manual,Bensin,20.000-25.000,Putih,,,,,,https://www.olx.co.id/iklan/suzuki-apv-standart-extra-th-2018-IDAdTfX.html?ad_type=OR#72ae8bfe84,,
6977,535258048,Suzuki,102000000.0,Splash,GL,2013,Manual,Bensin,95.000-100.000,Putih,,,,,,https://www.olx.co.id/iklan/suzuki-splash-1-2-mt-2013-putih-IDAdT4k.html?ad_type=OR#72ae8bfe84,,
6978,535257570,Suzuki,138000000.0,Ertiga,GX,2015,Automatic,Bensin,50.000-55.000,Putih,MPV,≤1.000 - 1.500 cc,Front Wheel Drive (FWD),Individu,,https://www.olx.co.id/iklan/ertiga-gx-matic-2015-IDAdSVC.html?ad_type=OR#72ae8bfe84,,"24, Apr 2020"
6979,535257828,Hyundai,37000000.0,Verna,,2001,Manual,Bensin,>300.000,Hitam,Sedan,≤1.000 - 1.500 cc,4X2,Individu,,https://www.olx.co.id/iklan/hyundai-accent-verna-IDAdT0M.html?ad_type=OR#72ae8bfe84,"Sensor Parkir, Electric Window","18, Jul 2019"
6980,535257869,Lexus,865000000.0,NX,200T F-Sport,2016,Automatic Triptonic,Bensin,20.000-25.000,Hitam,,,,Diler,,https://www.olx.co.id/iklan/nx200-sport-2016-IDAdT1r.html?ad_type=OR#72ae8bfe84,,
6981,535257759,Suzuki,128000000.0,Swift,ST,2012,Manual,Bensin,20.000-25.000,Putih,Hatchback,≤1.000 - 1.500 cc,4X2,Diler,Bursa Mobil DTC,https://www.olx.co.id/iklan/swift-st-at-2012-km60rb-super-istimewa-IDAdSZF.html?ad_type=OR#72ae8bfe84,"Sensor Parkir, Airbag, Electric Window, Bluetooth Audio","18, Jul 2019"
6982,534065641,Truk,175000000.0,Isuzu Elf,,2015,Manual,Diesel,35.000-40.000,Putih,Truk,>2.000 - 3.000 cc,4X2,Individu,,https://www.olx.co.id/iklan/isuzu-elf-box-2015-nhr55-ac-km-36rb-IDA8SRX.html?ad_type=HL#b7fee1ef21;promoted,,"04, Dec 2019"
6983,534290709,Hummer,960000000.0,H3,Alpha V8,2010,Automatic,Bensin,30.000-35.000,Silver,Jeep,> 3.000 cc,4X4,,,https://www.olx.co.id/iklan/hummer-h3-usa-nik-2010-chrome-package-usa-version-mulus-like-new-IDA9Pq5.html?ad_type=HL#b7fee1ef21;promoted,"Airbag, Bluetooth Audio, Electric Window, Jok kulit, Sunroof","19, Mar 2020"
6984,535011496,Suzuki,43000000.0,Baleno,1.6,1997,Manual,Bensin,105.000-110.000,Abu-abu,Sedan,>1.500 - 2.000 cc,4X2,Individu,,https://www.olx.co.id/iklan/baleno-efi-modif-th-97-IDAcQWG.html?ad_type=HL#b7fee1ef21;promoted,"Jok kulit, Bluetooth Audio, Electric Window","30, Oct 2019"
6985,535257352,Peugeot,27500000.0,407,407,1995,Manual,Bensin,125.000-130.000,Hitam,Sedan,>1.500 - 2.000 cc,Front Wheel Drive (FWD),Individu,,https://www.olx.co.id/iklan/peugeot-405-plat-d-pjk-hdp-1-thn-ac-pw-ps-siap-pakai-mulus-ori-IDAdST6.html?ad_type=OR#b7fee1ef21,Electric Window,"23, Jul 2020"
6986,535256852,Suzuki,75000000.0,Grand vitara,,1993,Manual,Bensin,25.000-30.000,Hijau,Sports & Super Car,>1.500 - 2.000 cc,4X4,Individu,,https://www.olx.co.id/iklan/mobil-klangenan-IDAdSL2.html?ad_type=OR#b7fee1ef21,Electric Window,"29, Dec 2020"
6987,535256381,Suzuki,140000000.0,Swift,GX,2016,Manual,Bensin,35.000-40.000,Hitam,Minibus,≤1.000 - 1.500 cc,4X2,Individu,,https://www.olx.co.id/iklan/swift-gx-2016-lelang-dari-pegadain-area-yogyakarta-IDAdSDr.html?ad_type=OR#b7fee1ef21,,
6988,535256088,Suzuki,40000000.0,Futura,GX,2004,Manual,Bensin,85.000-90.000,Biru,Minibus,≤1.000 - 1.500 cc,All Wheel Drive (AWD),Individu,,https://www.olx.co.id/iklan/futura-drv-real-van-thn-2004-IDAdSyI.html?ad_type=OR#b7fee1ef21,,"16, Nov 2019"
6989,535255978,Suzuki,46000000.0,Katana,GX,1995,Manual,Bensin,25.000-30.000,Hijau,Jeep,<1.000 cc,4X2,Individu,,https://www.olx.co.id/iklan/katana-gx-1995-ae-IDAdSvV.html?ad_type=OR#b7fee1ef21,,
6990,535255469,Suzuki,93000000.0,Escudo,JLX,2005,Manual,Bensin,155.000-160.000,Hitam,MPV,>1.500 - 2.000 cc,Rear Wheel Drive (RWD),Diler,Bursa Mobil DTC,https://www.olx.co.id/iklan/suzuki-escudo-1-6-manual-2005-IDAdSoJ.html?ad_type=OR#b7fee1ef21,"Sensor Parkir, Electric Window",
6991,535255159,Suzuki,99000000.0,APV,GX,2011,Manual,Bensin,10.000-15.000,Hitam,MPV,≤1.000 - 1.500 cc,Rear Wheel Drive (RWD),Individu,,https://www.olx.co.id/iklan/suzuki-apv-gx-grand-extrafamily-car-2011-kondisi-fit-sehat-dan-lux-IDAdSjJ.html?ad_type=OR#b7fee1ef21,"Kamera Depan, Airbag, Electric Window","19, Dec 2019"
6992,535254932,Suzuki,33000000.0,Carry Pick-up,,2004,Manual,Bensin,0-5.000,Biru,Pick-up,≤1.000 - 1.500 cc,,Individu,,https://www.olx.co.id/iklan/futura-pick-up-IDAdSg4.html?ad_type=OR#b7fee1ef21,,
6993,535254400,Suzuki,135000000.0,Ignis,,2018,Manual,Bensin,0-5.000,Hitam,,,,,,https://www.olx.co.id/iklan/suzuki-ignis-1-2-manual-2018-IDAdS7u.html?ad_type=OR#b7fee1ef21,,
6994,535253738,Truk,242000000.0,Mitsubshi Colt diesel,,2016,Manual,Diesel,70.000-75.000,Kuning,Truk,> 3.000 cc,4X2,Individu,,https://www.olx.co.id/iklan/mitsubishi-colt-diesel-ps125hd-2016-bak-besi3way-ors-mulus-turbo-tgn1-IDAdRVO.html?ad_type=OR#b7fee1ef21,"GPS, Jok kulit, Sensor Parkir, Bluetooth Audio","30, May 2020"
6995,535253541,Suzuki,79500000.0,Escudo,,2000,Manual,Bensin,110.000-115.000,Silver,Jeep,≤1.000 - 1.500 cc,Front Wheel Drive (FWD),Diler,,https://www.olx.co.id/iklan/escudo-nomade-antik-2000-full-ori-lengkap-IDAdRTD.html?ad_type=OR#b7fee1ef21,Electric Window,
6996,535252407,Lexus,1030000000.0,RX,200T F Sport,2016,Automatic,Bensin,15.000-20.000,Putih,,,,Diler,Bursa Mobil WTC Mangga Dua,https://www.olx.co.id/iklan/lexus-rx200t-luxury-f-sport-2016-putih-cbu-4wd-km17ribu-record-IDAdRBl.html?ad_type=OR#b7fee1ef21,,
6997,535252420,Suzuki,187000000.0,Ertiga,GL,2018,Manual,Bensin,10.000-15.000,Abu-abu,Minibus,>1.500 - 2.000 cc,,Diler,,https://www.olx.co.id/iklan/ertiga-2018-gl-m-t-minggu-besok-buka-IDAdRBy.html?ad_type=OR#b7fee1ef21;promoted,"Airbag, Sensor Parkir, Jok kulit, Bluetooth Audio, Electric Window",
6998,535252402,Suzuki,25500000.0,Carry,FD,1995,Manual,Bensin,30.000-35.000,Biru,Minibus,<1.000 cc,4X2,Individu,,https://www.olx.co.id/iklan/jual-cepat-suzuky-carry-95-wa-IDAdRBg.html?ad_type=OR#b7fee1ef21,Jok kulit,
6999,535252145,Truk,212500000.0,Mitsubshi Colt diesel,,2014,Manual,Diesel,85.000-90.000,Kuning,Truk,> 3.000 cc,4X2,Individu,,https://www.olx.co.id/iklan/mitsubishi-colt-diesel-ps125-th2014-dumbtruk-ors-mulus-tgn1-turbo-IDAdRx7.html?ad_type=OR#b7fee1ef21,"GPS, Jok kulit, Sensor Parkir, Bluetooth Audio","28, Mar 2020"
7000,535252031,Suzuki,67000000.0,Karimun,GX,2014,Manual,Bensin,35.000-40.000,Silver,Minibus,≤1.000 - 1.500 cc,4X2,Diler,Bursa Mobil Mangga Dua Square,https://www.olx.co.id/iklan/suzuki-karimun-wagon-gx-mt-tahun-2014-angs-1-5jtan-termurah-IDAdRwh.html?ad_type=OR#b7fee1ef21,"Electric Window, Sensor Parkir, Airbag",
7001,532975440,Suzuki,125000000.0,Ertiga,GL,2014,Automatic,Bensin,50.000-55.000,Abu-abu,MPV,≤1.000 - 1.500 cc,4X2,Diler,Bursa Mobil MGK Kemayoran,https://www.olx.co.id/iklan/suzuki-ertiga-gl-grey-automatic-2014-IDA4jg4.html?ad_type=HL#03879c00f7;promoted,"Sensor Parkir, Airbag, Jok kulit, Electric Window",
7002,531636249,Suzuki,87000000.0,Karimun,,2017,Manual,Bensin,40.000-45.000,Putih,,,,,,https://www.olx.co.id/iklan/karimun-wagon-gl-manual-2017-IDzYGSd.html?ad_type=HL#03879c00f7;promoted,,
7003,529707203,Honda,335000000.0,CR-V,4X2,2014,Automatic Triptonic,Diesel,45.000-50.000,Putih,MPV,≤1.000 - 1.500 cc,Front Wheel Drive (FWD),Diler,,https://www.olx.co.id/iklan/grand-fortuner-trd-vnt-2-5-at-th-2014-wijayamotor-IDzQB2z.html?ad_type=HL#03879c00f7;promoted,"Sensor Parkir, Airbag, Electric Window, Jok kulit, Kamera Belakang, Bluetooth Audio","26, Mar 2020"
7004,535250869,Suzuki,140000000.0,Ertiga,GL,2015,Automatic,Bensin,45.000-50.000,Silver,,,,,,https://www.olx.co.id/iklan/ertiga-gl-metik-2015-istw-harga-140jt-bs-kredt-dp-30jt-angs-3jtx4th-IDAdRcx.html?ad_type=OR#03879c00f7,,
7005,535249783,Suzuki,100000000.0,APV,GX,2012,Manual,Bensin,55.000-60.000,Hitam,Minibus,≤1.000 - 1.500 cc,,Individu,,https://www.olx.co.id/iklan/jual-apv-gx-deluxe-2012-plat-f-kab-bogor-tangan-kedua-IDAdQW1.html?ad_type=OR#03879c00f7,,"23, Oct 2019"
7006,535250537,Hyundai,280000000.0,H-1,XG Next Generion,2015,Automatic,Diesel,40.000-45.000,Putih,,,,,,https://www.olx.co.id/iklan/fs-hyundai-h1-xgi-diesel-IDAdR7b.html?ad_type=OR#03879c00f7,,
7007,535250062,Suzuki,85000000.0,APV,GX,2005,Automatic,Bensin,20.000-25.000,Silver,MPV,≤1.000 - 1.500 cc,4X2,Individu,,https://www.olx.co.id/iklan/suzuki-apv-tahun-2005-type-x-double-ac-depan-belakang-IDAdQZv.html?ad_type=OR#03879c00f7,,"18, Jul 2020"
7008,535249596,Truk,78000000.0,Toyota dyna rhino,,2008,Manual,Diesel,180.000-185.000,Merah,Truk,> 3.000 cc,4X2,Individu,,https://www.olx.co.id/iklan/toyota-dyna-dijual-IDAdQS0.html?ad_type=OR#03879c00f7,Jok kulit,"13, May 2020"
7009,535248719,Lain-lain,91000000.0,Lain-lain,,2001,Manual,Diesel,0-5.000,Kuning,,,,,,https://www.olx.co.id/iklan/2001-plat-w-gresik-IDAdQDR.html?ad_type=OR#03879c00f7,,
7010,535244777,Suzuki,29000000.0,Jimny,,<1986,Manual,Bensin,5.000-10.000,Oranye,Jeep,<1.000 cc,4X4,Individu,,https://www.olx.co.id/iklan/jimny-84-gerdang-2-aktif-IDAdPCh.html?ad_type=OR#03879c00f7,,"18, Apr 2017"
7011,535247876,Suzuki,145000000.0,Ertiga,GL,2017,Automatic,Bensin,30.000-35.000,Putih,MPV,≤1.000 - 1.500 cc,Front Wheel Drive (FWD),Diler,,https://www.olx.co.id/iklan/suzuki-ertiga-gl-2017-at-putih-km-30rbuan-pajak-panjang-tgn-1-mulus-IDAdQqg.html?ad_type=OR#03879c00f7,"Sensor Parkir, Airbag, Bluetooth Audio, Electric Window","26, Mar 2020"
7012,535247222,Suzuki,157000000.0,Swift,GX,2016,Automatic,Bensin,35.000-40.000,Silver,Hatchback,≤1.000 - 1.500 cc,Front Wheel Drive (FWD),Individu,,https://www.olx.co.id/iklan/suzuki-swift-gx-a-t-2016-pemakaian-2017-ass-all-risk-pajak-panjang-IDAdQfI.html?ad_type=OR#03879c00f7;promoted,"Airbag, Bluetooth Audio, Electric Window",
7013,535247037,Lexus,450000000.0,RX,270,2012,Automatic Triptonic,Bensin,35.000-40.000,Putih,,,,,,https://www.olx.co.id/iklan/lexus-rx-270-matik-th-2012-dp-195jt-hong-kong-version-IDAdQcJ.html?ad_type=OR#03879c00f7,"Airbag, Bluetooth Audio, Electric Window, Jok kulit, Kamera Belakang, Sensor Parkir, Sunroof",
7014,534814509,Suzuki,128500000.0,Ertiga,GL,2015,Automatic,Bensin,125.000-130.000,Putih,MPV,≤1.000 - 1.500 cc,Front Wheel Drive (FWD),Individu,,https://www.olx.co.id/iklan/suzuki-ertiga-gl-2015-automatic-IDAc1Gt.html?ad_type=OR#03879c00f7;promoted,"Airbag, Jok kulit, Electric Window","21, May 2020"
7015,535246560,Suzuki,59000000.0,Baleno,1.5,2003,Automatic,Bensin,10.000-15.000,Biru,Sedan,≤1.000 - 1.500 cc,4X2,Individu,,https://www.olx.co.id/iklan/jual-mobil-suzuki-baleno-IDAdQ52.html?ad_type=OR#03879c00f7,Sensor Parkir,"01, Jun 2020"
7016,535246177,Suzuki,125000000.0,Ertiga,GL,2013,Manual,Bensin,100.000-105.000,Marun,Minibus,≤1.000 - 1.500 cc,4X2,Individu,,https://www.olx.co.id/iklan/ertiga-gl-2013-manual-nego-tipis-IDAdPYR.html?ad_type=OR#03879c00f7,"Airbag, Jok kulit, Electric Window, Bluetooth Audio","01, Nov 2019"
7017,535245158,Suzuki,125000000.0,Ertiga,GL,2013,Manual,Bensin,100.000-105.000,Marun,,,,,,https://www.olx.co.id/iklan/etriga-2013-gl-125-IDAdPIq.html?ad_type=OR#03879c00f7,,
7018,535242826,Truk,145000000.0,Hino Dutro,,2012,Manual,Diesel,100.000-105.000,Hijau,,,,,,https://www.olx.co.id/iklan/dutro-110sh-long-box-pendingin-2012-IDAdP6O.html?ad_type=OR#03879c00f7,,
7019,535242533,Suzuki,104000000.0,APV,SGX Arena,2009,Manual,Bensin,105.000-110.000,Hitam,,,,,,https://www.olx.co.id/iklan/suzuki-apv-arena-sgx-mt-2009-IDAdP25.html?ad_type=OR#03879c00f7,,
7020,536620643,Hyundai,103000000.0,Grand Avega,GL,2012,Automatic Triptonic,Bensin,40.000-45.000,Putih,Hatchback,≤1.000 - 1.500 cc,Front Wheel Drive (FWD),Diler,,https://www.olx.co.id/iklan/hyundai-grand-avega-2012-putih-matic-terawat-IDAjBxF.html?ad_type=HL#815713a723;promoted,Sensor Parkir,"20, Aug 2020"
7021,535980667,Hyundai,235000000.0,Santa Fe,CRDi,2012,Automatic Triptonic,Diesel,65.000-70.000,Putih,SUV,>2.000 - 3.000 cc,Front Wheel Drive (FWD),,,https://www.olx.co.id/iklan/hyundai-santa-fe-2-2-crdi-solar-diesel-automatic-2012-putih-IDAgW3t.html?ad_type=HL#815713a723;promoted,"Airbag, Sensor Parkir, Electric Window, Jok kulit, Sunroof, Moonroof, Kamera Belakang, Bluetooth Audio","25, Mar 2020"
7022,532842371,Audi,675000000.0,Audi Q3,1.4 TFSI,2018,Automatic Triptonic,Bensin,0-5.000,Hitam,,,,,,https://www.olx.co.id/iklan/audi-q3-1-4-tfsi-2018-nik18-hitam-km5rb-atpm-warranty-3thn-xenon-eseat-IDA3KDN.html?ad_type=HL#815713a723;promoted,,
7023,532211505,Suzuki,197000000.0,Ertiga,,2019,Manual,Bensin,0-5.000,Lainnya,,,,,,https://www.olx.co.id/iklan/mobil-baru-all-new-ertiga-dp-10jtaan-promo-bombastis-dp-10jtaan-angsuran-3jtaan-diskon-puluhan-juta-rupiah-IDA16vx.html?ad_type=OR#815713a723;promoted,,
7024,535241976,Suzuki,99000000.0,Swift,ST,2010,Automatic,Bensin,60.000-65.000,Putih,Minibus,,,,,https://www.olx.co.id/iklan/jual-mobil-suzuki-rs-415-swift-st-4x2-at-2010-IDAdOT6.html?ad_type=OR#815713a723,,
7025,535241886,Suzuki,138000000.0,Ertiga,GX Elegant,2014,Manual,Bensin,30.000-35.000,Silver,Minibus,≤1.000 - 1.500 cc,Front Wheel Drive (FWD),Diler,,https://www.olx.co.id/iklan/suzuki-ertiga-gx-elegant-mt-2014-IDAdORE.html?ad_type=OR#815713a723,"Jok kulit, GPS, Kamera Belakang, Bluetooth Audio","25, Oct 2019"
7026,535206439,Suzuki,82000000.0,Carry Pick-up,,2015,Manual,Bensin,35.000-40.000,Hitam,Pick-up,>1.500 - 2.000 cc,4X2,Diler,,https://www.olx.co.id/iklan/jual-suzuki-futura-pick-up-tahun-2015-istimewa-IDAdFDW.html?ad_type=OR#815713a723,,"22, Feb 2020"
7027,535241595,Suzuki,69000000.0,APV,GX,2009,Manual,Bensin,10.000-15.000,Hitam,Minibus,≤1.000 - 1.500 cc,,Individu,,https://www.olx.co.id/iklan/suzuki-apv-tahun-2009-gx-arena-IDAdOMX.html?ad_type=OR#815713a723,Jok kulit,"12, Jun 2019"
7028,535211370,Suzuki,145000000.0,Ertiga,GL,2017,Manual,Bensin,55.000-60.000,Abu-abu,,,,,,https://www.olx.co.id/iklan/suzuki-ertiga-gl-mt-thn-2017-IDAdGWs.html?ad_type=OR#815713a723,,
7029,535240154,Suzuki,79500000.0,Karimun,GX,2014,Manual,Bensin,70.000-75.000,Abu-abu,Compact & City Car,<1.000 cc,Front Wheel Drive (FWD),,,https://www.olx.co.id/iklan/karimun-wagon-r-gx-2014-IDAdOpI.html?ad_type=OR#815713a723,,
7030,535241190,Suzuki,77000000.0,Wagon R,DILAGO,2013,Manual,Bensin,45.000-50.000,Silver,Minibus,<1.000 cc,4X2,Individu,,https://www.olx.co.id/iklan/suzuki-karimun-wagon-rgl-2013-tgn-1-IDAdOGq.html?ad_type=OR#815713a723,,
7031,535241059,Suzuki,105000000.0,Swift,ST,2008,Automatic,Bensin,30.000-35.000,Silver,Hatchback,,,,,https://www.olx.co.id/iklan/suzuki-swift-2008-IDAdOEj.html?ad_type=OR#815713a723,,
7032,535240447,Hyundai,39000000.0,Trajet,GLS,2002,Manual,Bensin,155.000-160.000,Silver,Minibus,>1.500 - 2.000 cc,Front Wheel Drive (FWD),Individu,,https://www.olx.co.id/iklan/jual-cepat-hyundai-trajet-2002-40jt-purwokerto-IDAdOur.html?ad_type=OR#815713a723,"Electric Window, Bluetooth Audio","16, Jun 2018"
7033,535239545,Suzuki,69500000.0,Carry Pick-up,,2014,Manual,Bensin,60.000-65.000,Hitam,Pick-up,≤1.000 - 1.500 cc,Rear Wheel Drive (RWD),Diler,,https://www.olx.co.id/iklan/suzuki-carry-futura-pick-up-2014-hitam-ssmobil21-surabaya-mobil-bekas-IDAdOfT.html?ad_type=OR#815713a723,,
7034,535239467,Hyundai,95000000.0,Grand Avega,GL,2012,Automatic Triptonic,Bensin,80.000-85.000,Abu-abu,,,,,,https://www.olx.co.id/iklan/grand-avega-at-2012-tdp8jt-angs-2-9-IDAdOeD.html?ad_type=OR#815713a723,,
7035,535239357,Suzuki,85000000.0,APV,GX,2018,Manual,Bensin,45.000-50.000,Merah,MPV,≤1.000 - 1.500 cc,,Individu,,https://www.olx.co.id/iklan/suzuki-apv-arena-gx-2008-IDAdOcR.html?ad_type=OR#815713a723,,"06, Dec 2019"
7036,535238792,Suzuki,157000000.0,Ertiga,Dreza,2017,Manual,Bensin,25.000-30.000,Putih,,,,,,https://www.olx.co.id/iklan/suzuki-ertiga-dreza-manual-tahun-2017-warna-putih-IDAdO3K.html?ad_type=OR#815713a723,,
7037,535238157,Suzuki,115000000.0,Swift,ST,2011,Automatic,Bensin,75.000-80.000,Biru,Hatchback,≤1.000 - 1.500 cc,Front Wheel Drive (FWD),Individu,,https://www.olx.co.id/iklan/swift-st-2011-automatic-IDAdNTw.html?ad_type=OR#815713a723,Electric Window,"12, Mar 2020"
7038,535238126,Suzuki,48500000.0,Escudo,JLX,1994,Manual,Bensin,60.000-65.000,Biru,Jeep,>1.500 - 2.000 cc,4X2,Individu,,https://www.olx.co.id/iklan/suzuki-escudo-jlx-1994-IDAdNT0.html?ad_type=OR#815713a723,Electric Window,"07, Dec 2019"
7039,536127252,Suzuki,137000000.0,Swift,GX,2014,Manual,Bensin,50.000-55.000,Putih,Compact & City Car,≤1.000 - 1.500 cc,,Diler,,https://www.olx.co.id/iklan/suzuki-new-swift-gx-manual-2014-IDAhxbK.html?ad_type=HL#56e6e09731;promoted,,"05, Mar 2020"
7040,534270209,Suzuki,161000000.0,Ignis,,2019,Manual,Bensin,0-5.000,Putih,,,,,,https://www.olx.co.id/iklan/mobil-baru-suzuki-ignis-2019-promo-dp-murah-dan-angsuran-murah-IDA9K5r.html?ad_type=HL#56e6e09731;promoted,,
7041,533516032,Suzuki,110000000.0,Ertiga,GX,2012,Manual,Bensin,70.000-75.000,Hitam,MPV,≤1.000 - 1.500 cc,4X2,Individu,,https://www.olx.co.id/iklan/dp25jt-ertiga-gx-mt-2012-km-rendah-antik-IDA6zTi.html?ad_type=HL#56e6e09731;promoted,"Airbag, Electric Window, Jok kulit, Sensor Parkir",
7042,535237545,Suzuki,70000000.0,Wagon R,,2014,Manual,Bensin,50.000-55.000,Merah,MPV,≤1.000 - 1.500 cc,Front Wheel Drive (FWD),Individu,,https://www.olx.co.id/iklan/jual-cepat-karimun-wagon-ga-2014-kondisi-mulus-tangan-pertama-IDAdNJD.html?ad_type=OR#56e6e09731,,"30, Apr 2020"
7043,535237564,Truk,130000000.0,Mitsubshi Colt diesel,,2005,Manual,Diesel,225.000-230.000,Kuning,Truk,> 3.000 cc,Rear Wheel Drive (RWD),Individu,,https://www.olx.co.id/iklan/dijual-truk-colt-diesel-thn-2005-ban-dobel-IDAdNJV.html?ad_type=OR#56e6e09731,,"14, Apr 2020"
7044,535237457,Suzuki,110000000.0,Ertiga,GL,2012,Manual,Bensin,70.000-75.000,Silver,Compact & City Car,≤1.000 - 1.500 cc,Front Wheel Drive (FWD),Individu,,https://www.olx.co.id/iklan/di-jual-ertiga-2012-IDAdNId.html?ad_type=OR#56e6e09731,"Airbag, Bluetooth Audio, Electric Window","19, Sep 2019"
7045,535237481,Suzuki,115000000.0,Ertiga,GL,2013,Manual,Bensin,90.000-95.000,Silver,MPV,≤1.000 - 1.500 cc,Front Wheel Drive (FWD),Diler,,https://www.olx.co.id/iklan/suzuki-ertiga-gl-manual-2013-akhir-istimewa-IDAdNIB.html?ad_type=OR#56e6e09731;promoted,"Airbag, Electric Window, Bluetooth Audio","28, Dec 2019"
7046,535236968,Suzuki,127500000.0,SX4,,2011,Automatic,Bensin,55.000-60.000,Putih,,,,,,https://www.olx.co.id/iklan/suzuki-sx-4-facelift-at-2011-pajak-baru-l-km-61-000-IDAdNAk.html?ad_type=OR#56e6e09731,,
7047,535236473,Suzuki,127000000.0,Ignis,GX MT,2017,Manual,Bensin,5.000-10.000,Merah,Hatchback,≤1.000 - 1.500 cc,Front Wheel Drive (FWD),Individu,,https://www.olx.co.id/iklan/ignis-gx-manual-2017-km-7-rb-pajak-panjang-IDAdNsl.html?ad_type=OR#56e6e09731,"Sensor Parkir, Airbag, Bluetooth Audio, Electric Window","10, Jun 2020"
7048,535220801,Suzuki,118000000.0,Splash,GL,2015,Manual,Bensin,15.000-20.000,Putih,Sedan,≤1.000 - 1.500 cc,Front Wheel Drive (FWD),Individu,,https://www.olx.co.id/iklan/splash-gl-2015-manual-pmk2016-aslibali-IDAdJnz.html?ad_type=OR#56e6e09731,Jok kulit,"25, Mar 2020"
7049,535235226,Suzuki,125000000.0,APV,GX,2014,Manual,Bensin,40.000-45.000,Ungu,,,,Diler,,https://www.olx.co.id/iklan/suzuki-apv-tipe-gx-m-t-2014-istimewa-IDAdN8e.html?ad_type=OR#56e6e09731,,
7050,535223223,Lexus,415000000.0,RX,350 AL10,2010,Automatic Triptonic,Bensin,25.000-30.000,Abu-abu,SUV,> 3.000 cc,All Wheel Drive (AWD),Individu,,https://www.olx.co.id/iklan/lexus-rx350-2010-km-35k-antik-IDAdK0D.html?ad_type=OR#56e6e09731,"Sensor Parkir, Jok kulit, Sunroof, Bluetooth Audio, Airbag, Electric Window","23, Apr 2020"
7051,535235120,Suzuki,95000000.0,Grand vitara,,1993,Manual,Bensin,95.000-100.000,Hijau,,,,,,https://www.olx.co.id/iklan/suzuki-vitara-jlx-1993-IDAdN6v.html?ad_type=OR#56e6e09731,,
7052,535233188,Suzuki,67000000.0,Karimun,GX,2014,Manual,Bensin,40.000-45.000,Silver,Hatchback,≤1.000 - 1.500 cc,4X2,Diler,Bursa Mobil Mangga Dua Square,https://www.olx.co.id/iklan/lulus-inspeksi-suzuki-karimun-wagon-gx-manual-2014-tdp-12-jt-ang-IDAdMBm.html?ad_type=OR#56e6e09731,"Airbag, Electric Window, Sensor Parkir","30, Jul 2020"
7053,535233388,Suzuki,82000000.0,SX4,Cross Over,2008,Automatic,Bensin,100.000-105.000,Oranye,Hatchback,≤1.000 - 1.500 cc,4X2,Individu,,https://www.olx.co.id/iklan/suzuki-sx-over-at-2008-plat-nopil-full-original-IDAdMEA.html?ad_type=OR#56e6e09731,,
